ab_time,gps_speed,acceleration,vehicle_speed,throttle_percentage,brake_percentage,steering_angle,gear_location,drive_mode,speed_KF,acc_KF,accModfiy
20210929:14:41:40.252,2.6604,-0.0332,2.6747900000000002,0.1,0.0,-0.02,1,自动驾驶,2.6188285840824883,-0.1746419187748899,-0.32536000000000004
20210929:14:41:40.299,2.6604,-0.0373,2.67005,0.1,0.0,-0.02,1,自动驾驶,2.613800664636398,-0.1760488353379618,-0.36554000000000003
20210929:14:41:40.349,2.7,-0.0208,2.66577,0.1,0.0,-0.02,1,自动驾驶,2.628854735624313,-0.1621576511836878,-0.20384
20210929:14:41:40.401,2.7396,-0.0019,2.6604,0.1,0.0,-0.02,1,自动驾驶,2.657731585611328,-0.13549558604142065,-0.01862
20210929:14:41:40.451,2.6604,-0.006,2.65555,0.1,0.0,-0.02,1,自动驾驶,2.6452855425734945,-0.12751972629220037,-0.058800000000000005
20210929:14:41:40.501,2.7539999999999996,-0.0043,2.65116,0.1,0.0,-0.02,1,自动驾驶,2.676240963354027,-0.10529556453164772,-0.042140000000000004
20210929:14:41:40.552,2.7216,-0.0102,2.64867,0.1,0.0,-0.02,1,自动驾驶,2.6830873995087448,-0.09653619984640459,-0.09996000000000002
20210929:14:41:40.602,2.7324,-0.0222,2.64642,0.1,0.0,-0.02,1,自动驾驶,2.690613441395657,-0.094746552013652,-0.21756000000000003
20210929:14:41:40.650,2.7468,-0.0177,2.64587,0.1,0.0,-0.02,1,自动驾驶,2.70170070448239,-0.08965752388737719,-0.17346000000000003
20210929:14:41:40.699,2.7539999999999996,-0.0253,2.64834,0.1,0.0,-0.02,1,自动驾驶,2.7106194113108053,-0.08978530073645515,-0.24794000000000002
20210929:14:41:40.749,2.7504,-0.0239,2.6505799999999997,0.1,0.0,-0.02,1,自动驾驶,2.7147199636889696,-0.09075720922382535,-0.23422000000000004
20210929:14:41:40.799,2.7504,-0.0358,2.6526099999999997,0.1,0.0,-0.02,1,自动驾驶,2.7153844463223726,-0.09890981347128701,-0.35084
20210929:14:41:40.851,2.7684,-0.0297,2.65444,0.1,0.0,-0.02,1,自动驾驶,2.72309505173613,-0.10067638732183912,-0.29106000000000004
20210929:14:41:40.902,2.7648,-0.0297,2.65758,0.1,0.0,-0.02,1,自动驾驶,2.7261170172580633,-0.10378579749698832,-0.29106000000000004
20210929:14:41:40.949,2.7792,-0.0216,2.66043,0.1,0.0,-0.02,1,自动驾驶,2.7345599864802983,-0.10057249729644711,-0.21168000000000003
20210929:14:41:40.999,2.772,-0.0141,2.6644900000000002,0.1,0.0,-0.02,1,自动驾驶,2.7381214096875275,-0.09544037956266835,-0.13818
20210929:14:41:41.052,2.772,-0.0141,2.66817,0.1,0.0,-0.02,1,自动驾驶,2.7407377157023536,-0.0911934684647174,-0.13818
20210929:14:41:41.102,2.8548,-0.0088,2.67298,0.1,0.0,-0.02,1,自动驾驶,2.7765795179309607,-0.0737607758148998,-0.08624000000000001
20210929:14:41:41.150,2.9268,-0.0047,2.67882,0.1,0.0,-0.02,1,自动驾驶,2.829098273335891,-0.05067764679118604,-0.046060000000000004
20210929:14:41:41.199,2.862,-0.0115,2.6841,0.1,0.0,-0.02,1,自动驾驶,2.8358767046083617,-0.048729262138673596,-0.11270000000000001
20210929:14:41:41.252,2.862,-0.0115,2.69037,0.1,0.0,-0.02,1,自动驾驶,2.8401260616851407,-0.04783007024123633,-0.11270000000000001
20210929:14:41:41.302,2.88,0.0005,2.69864,0.1,0.0,-0.02,1,自动驾驶,2.851678572364804,-0.03841958523075419,0.004900000000000001
20210929:14:41:41.352,2.88,-0.0203,2.70762,0.1,0.0,-0.02,1,自动驾驶,2.8565087968763723,-0.04303955033868762,-0.19894
20210929:14:41:41.403,2.8548,-0.0355,2.71722,0.1,0.0,-0.02,1,自动驾驶,2.846718828178808,-0.059815092277708135,-0.3479
20210929:14:41:41.452,2.9160000000000004,-0.0469,2.72591,0.1,0.0,-0.02,1,自动驾驶,2.8621209759749164,-0.07233598583251123,-0.45962000000000003
20210929:14:41:41.499,2.952,-0.061,2.73378,0.1,0.0,-0.02,1,自动驾驶,2.8825713730975684,-0.08909546283958474,-0.5978
20210929:14:41:41.550,2.8584,-0.0707,2.7409,0.1,0.0,-0.02,1,自动驾驶,2.854452284758712,-0.12495937769671173,-0.69286
20210929:14:41:41.602,2.8656,-0.0638,2.7488200000000003,0.1,0.0,-0.02,1,自动驾驶,2.8380986100274272,-0.14936952665243328,-0.62524
20210929:14:41:41.652,2.8656,-0.0594,2.75599,0.1,0.0,-0.02,1,自动驾驶,2.8266365221244234,-0.16716129162666066,-0.5821200000000001
20210929:14:41:41.702,2.844,-0.0603,2.76248,0.1,0.0,-0.02,1,自动驾驶,2.8093293032993576,-0.1853474596011883,-0.59094
20210929:14:41:41.752,2.8728,-0.0412,2.76836,0.1,0.0,-0.02,1,自动驾驶,2.8115013488606433,-0.18520879788375497,-0.40376
20210929:14:41:41.800,2.8404,-0.0337,2.77218,0.1,0.0,-0.02,1,自动驾驶,2.8009340528258395,-0.18538904327915245,-0.33026000000000005
20210929:14:41:41.849,2.8296,-0.0313,2.77565,0.1,0.0,-0.02,1,自动驾驶,2.7906007795438086,-0.1842297625701605,-0.30674
20210929:14:41:41.903,2.8476,-0.0259,2.77878,0.1,0.0,-0.02,1,自动驾驶,2.7924814639275644,-0.17639139515689595,-0.25382
20210929:14:41:41.952,2.7936,-0.0373,2.78162,0.1,0.0,-0.02,1,自动驾驶,2.7711110767298326,-0.1829723982962259,-0.36554000000000003
20210929:14:41:42.002,2.8116,-0.0366,2.7827,0.1,0.0,-0.02,1,自动驾驶,2.764972572404818,-0.18344908711329236,-0.35868000000000005
20210929:14:41:42.048,2.8116,-0.0366,2.78219,0.1,0.0,-0.02,1,自动驾驶,2.7612446406534965,-0.18308030945579726,-0.35868000000000005
20210929:14:41:42.099,2.7936,-0.0503,2.78061,0.1,0.0,-0.02,1,自动驾驶,2.74987980948051,-0.19235453288341017,-0.49294
20210929:14:41:42.150,2.7792,-0.0293,2.7777,0.1,0.0,-0.02,1,自动驾驶,2.739444321544054,-0.1894135317768725,-0.28714
20210929:14:41:42.201,2.8188,-0.0542,2.77358,0.1,0.0,-0.02,1,自动驾驶,2.745726907012524,-0.19419881918812842,-0.53116
20210929:14:41:42.249,2.8188,-0.0542,2.76985,0.1,0.0,-0.02,1,自动驾驶,2.7490498971788764,-0.1994207860228424,-0.53116
20210929:14:41:42.300,2.7576,-0.0614,2.76648,0.1,0.0,-0.02,1,自动驾驶,2.7250475435203794,-0.21676422593072991,-0.60172
20210929:14:41:42.352,2.7576,-0.0614,2.76194,0.1,0.0,-0.02,1,自动驾驶,2.7090252646569306,-0.22954352138027584,-0.60172
20210929:14:41:42.402,2.7072,-0.0518,2.7563400000000002,0.1,0.0,-0.02,1,自动驾驶,2.6794359354290735,-0.24038011945048757,-0.50764
20210929:14:41:42.449,2.7108,-0.0725,2.74979,0.1,0.0,-0.02,1,自动驾驶,2.659142301431826,-0.2576649508572376,-0.7105
20210929:14:41:42.499,2.7252,-0.0578,2.7438700000000003,0.1,0.0,-0.02,1,自动驾驶,2.6532167231559614,-0.2606831884464825,-0.56644
20210929:14:41:42.549,2.7072,-0.0698,2.7370200000000002,0.1,0.0,-0.02,1,自动驾驶,2.6404605040388844,-0.2718201835654926,-0.6840400000000001
20210929:14:41:42.601,2.7216,-0.0643,2.72934,0.1,0.0,-0.02,1,自动驾驶,2.6383135047885506,-0.2753767940608372,-0.63014
20210929:14:41:42.651,2.7324,-0.055999999999999994,2.72238,0.1,0.0,-0.02,1,自动驾驶,2.6422019131202004,-0.2722551961619616,-0.5488
20210929:14:41:42.701,2.7648,-0.0437,2.7160900000000003,0.1,0.0,-0.02,1,自动驾驶,2.659547635628253,-0.258693647192412,-0.4282600000000001
20210929:14:41:42.751,2.6604,-0.0323,2.70891,0.1,0.0,-0.02,1,自动驾驶,2.631101383294025,-0.25579578689758203,-0.31654000000000004
20210929:14:41:42.799,2.6856,-0.0193,2.70093,0.1,0.0,-0.02,1,自动驾驶,2.626244445785616,-0.23874126516902228,-0.18914000000000003
20210929:14:41:42.849,2.7288,-0.016,2.6922200000000003,0.1,0.0,-0.02,1,自动驾驶,2.642673393207661,-0.21489366079587296,-0.15680000000000002
20210929:14:41:42.901,2.7432,-0.0276,2.6858299999999997,0.1,0.0,-0.02,1,自动驾驶,2.658855605681954,-0.19980253630143038,-0.27048
20210929:14:41:42.957,2.8404,-0.0421,2.68153,0.1,0.0,-0.02,1,自动驾驶,2.706772231570491,-0.1834800078476133,-0.41258
20210929:14:41:42.999,2.8296,-0.0615,2.67912,0.1,0.0,-0.02,1,自动驾驶,2.7299494434690272,-0.18715737520273681,-0.6027
20210929:14:41:43.049,2.772,-0.081,2.67843,0.1,0.0,-0.02,1,自动驾驶,2.7176820805468975,-0.21216460434892598,-0.7938000000000001
20210929:14:41:43.101,2.6604,-0.0793,2.67781,0.1,0.0,-0.02,1,自动驾驶,2.663595000870612,-0.247233230950804,-0.77714
20210929:14:41:43.151,2.6676,-0.0606,2.67725,0.1,0.0,-0.02,1,自动驾驶,2.633424441498851,-0.2608357106945432,-0.5938800000000001
20210929:14:41:43.201,2.6568,-0.085,2.67525,0.1,0.0,-0.02,1,自动驾驶,2.606234259985166,-0.2845673146492921,-0.8330000000000001
20210929:14:41:43.249,2.6568,-0.085,2.67195,0.1,0.0,-0.02,1,自动驾驶,2.5877025535724605,-0.3027965668993808,-0.8330000000000001
20210929:14:41:43.298,2.6568,-0.0578,2.6689700000000003,0.1,0.0,-0.02,1,自动驾驶,2.5787780352477814,-0.3017467788670137,-0.56644
20210929:14:41:43.351,2.736,-0.0564,2.66628,0.1,0.0,-0.02,1,自动驾驶,2.605397491918,-0.28841036821799326,-0.55272
20210929:14:41:43.401,2.6856,-0.0485,2.66235,0.1,0.0,-0.02,1,自动驾驶,2.6035906184732482,-0.28181815389301706,-0.47530000000000006
20210929:14:41:43.449,2.6028,-0.0485,2.6588,0.1,0.0,-0.02,1,自动驾驶,2.570006246143565,-0.28640585948819225,-0.47530000000000006
20210929:14:41:43.500,2.7,-0.0477,2.6541,0.1,0.0,-0.02,1,自动驾驶,2.5884151691290205,-0.272981227612357,-0.46746000000000004
20210929:14:41:43.552,2.6639999999999997,-0.0421,2.64836,0.1,0.0,-0.02,1,自动驾驶,2.5871194670363558,-0.26463547942936744,-0.41258
20210929:14:41:43.602,2.6712,-0.0354,2.64316,0.1,0.0,-0.02,1,自动驾驶,2.590961116991018,-0.252067636012741,-0.34692000000000006
20210929:14:41:43.649,2.6892,-0.0551,2.63846,0.1,0.0,-0.01,1,自动驾驶,2.598816001680807,-0.249786732961453,-0.53998
20210929:14:41:43.700,2.6892,-0.0455,2.6356900000000003,0.1,0.0,0.0,1,自动驾驶,2.6051180382759713,-0.24330169207007477,-0.4459
20210929:14:41:43.750,2.6639999999999997,-0.0561,2.6331900000000004,0.1,0.0,0.02,1,自动驾驶,2.5979074791547054,-0.24747036963112645,-0.54978
20210929:14:41:43.802,2.7684,-0.0755,2.6309299999999998,0.1,0.0,0.03,1,自动驾驶,2.6321660970132337,-0.24758900812998094,-0.7399
20210929:14:41:43.852,2.7288,-0.0711,2.62888,0.1,0.0,0.03,1,自动驾驶,2.6375044818146653,-0.25491945518202275,-0.6967800000000001
20210929:14:41:43.902,2.7288,-0.0426,2.62851,0.1,0.0,0.02,1,自动驾驶,2.6441073288706867,-0.2462595638651902,-0.41748
20210929:14:41:43.952,2.6928,-0.0464,2.62669,0.1,0.0,0.02,1,自动驾驶,2.6339353775551353,-0.24604857629695104,-0.45472
20210929:14:41:43.998,2.682,-0.0389,2.6250400000000003,0.1,0.0,0.02,1,自动驾驶,2.6246067076931436,-0.24170147487979868,-0.38122
20210929:14:41:44.050,2.682,-0.0389,2.62095,0.1,0.0,0.02,1,自动驾驶,2.6194149909843385,-0.23648176128303958,-0.38122
20210929:14:41:44.101,2.6064,-0.0312,2.61576,0.1,0.0,0.02,1,自动驾驶,2.587654426119909,-0.23659059285080244,-0.30576000000000003
20210929:14:41:44.153,2.6244,-0.0339,2.60958,0.1,0.0,0.02,1,自动驾驶,2.5753984721579126,-0.23167596264846416,-0.33222
20210929:14:41:44.200,2.5884,-0.018000000000000002,2.60399,0.1,0.0,0.0,1,自动驾驶,2.55638357299263,-0.22130134893669232,-0.17640000000000003
20210929:14:41:44.250,2.6136,-0.025,2.59744,0.1,0.0,-0.02,1,自动驾驶,2.5550181145887416,-0.20991275953475813,-0.24500000000000002
20210929:14:41:44.300,2.6208,-0.0215,2.59003,0.1,0.0,-0.03,1,自动驾驶,2.5586435009099873,-0.19634752174445042,-0.2107
20210929:14:41:44.353,2.5776,-0.0171,2.58332,0.1,0.0,-0.02,1,自动驾驶,2.5454384585349574,-0.18755370125411927,-0.16758
20210929:14:41:44.405,2.6748,-0.0374,2.5787400000000003,0.1,0.0,-0.02,1,自动驾驶,2.5743019985169475,-0.17643022871982805,-0.36652000000000007
20210929:14:41:44.449,2.6856,-0.0341,2.57459,0.1,0.0,-0.02,1,自动驾驶,2.5974527222660653,-0.166721079593439,-0.33418000000000003
20210929:14:41:44.500,2.6964,-0.0367,2.57233,0.1,0.0,-0.02,1,自动驾驶,2.6161979041757206,-0.1608926791535592,-0.35966000000000004
20210929:14:41:44.554,2.7072,-0.0414,2.57177,0.1,0.0,-0.02,1,自动驾驶,2.631636192515937,-0.1592366298093775,-0.40572
20210929:14:41:44.601,2.7972,-0.0479,2.5712599999999997,0.1,0.0,-0.02,1,自动驾驶,2.6761185546920676,-0.15158736539343648,-0.46942
20210929:14:41:44.650,2.6928,-0.0434,2.57228,0.1,0.0,-0.02,1,自动驾驶,2.662414757256288,-0.16158442578533777,-0.42532000000000003
20210929:14:41:44.699,2.7648,-0.0492,2.57432,0.1,0.0,-0.02,1,自动驾驶,2.6812233682681863,-0.16278141499568216,-0.48216000000000003
20210929:14:41:44.751,2.6388,-0.0647,2.57766,0.1,0.0,-0.02,1,自动驾驶,2.6397829503298262,-0.19166575894463805,-0.63406
20210929:14:41:44.802,2.6784,-0.0502,2.58216,0.1,0.0,-0.02,1,自动驾驶,2.630135041170754,-0.19936272524191048,-0.49196000000000006
20210929:14:41:44.850,2.6784,-0.0502,2.58624,0.1,0.0,-0.02,1,自动驾驶,2.6236270111212545,-0.20516611764632092,-0.49196000000000006
20210929:14:41:44.898,2.7072,-0.033,2.58992,0.1,0.0,-0.02,1,自动驾驶,2.6331632306349384,-0.19614351266059765,-0.3234
20210929:14:41:44.948,2.6460000000000004,-0.0524,2.59326,0.1,0.0,-0.02,1,自动驾驶,2.61247109688708,-0.20810703380191464,-0.5135200000000001
20210929:14:41:45.002,2.6388,-0.0364,2.59628,0.1,0.0,-0.02,1,自动驾驶,2.59835073060209,-0.20828858920254434,-0.35672000000000004
20210929:14:41:45.052,2.6388,-0.0364,2.59753,0.1,0.0,-0.02,1,自动驾驶,2.589860836358954,-0.2065996966016813,-0.35672000000000004
20210929:14:41:45.099,2.6784,-0.055999999999999994,2.59865,0.1,0.0,-0.02,1,自动驾驶,2.597953448124219,-0.20979770310943469,-0.5488
20210929:14:41:45.149,2.5956,-0.0564,2.59819,0.1,0.0,-0.02,1,自动驾驶,2.569337676030953,-0.2249067209493612,-0.55272
20210929:14:41:45.202,2.718,-0.0402,2.59665,0.1,0.0,-0.02,1,自动驾驶,2.6020310312730124,-0.20979185997092534,-0.39396000000000003
20210929:14:41:45.253,2.628,-0.0533,2.59377,0.1,0.0,-0.02,1,自动驾驶,2.585187564552127,-0.21942843939504544,-0.52234
20210929:14:41:45.300,2.6856,-0.0615,2.59266,0.1,0.0,-0.02,1,自动驾驶,2.5960426869698043,-0.22312953209447609,-0.6027
20210929:14:41:45.349,2.7072,-0.044000000000000004,2.59016,0.1,0.0,-0.01,1,自动驾驶,2.613357366888816,-0.2152341566837575,-0.4312000000000001
20210929:14:41:45.399,2.6424,-0.0351,2.5879,0.1,0.0,0.0,1,自动驾驶,2.5998430698312793,-0.21374553824118875,-0.34398
20210929:14:41:45.452,2.7036,-0.0578,2.58585,0.1,0.0,0.01,1,自动驾驶,2.6130967436692787,-0.2153793743552419,-0.56644
20210929:14:41:45.502,2.6712,-0.0319,2.5839999999999996,0.1,0.0,0.03,1,自动驾驶,2.6116502200733045,-0.20825254644827576,-0.31262
20210929:14:41:45.549,2.6748,-0.0415,2.58233,0.1,0.0,0.02,1,自动驾驶,2.611511898457179,-0.2064636411878864,-0.40670000000000006
20210929:14:41:45.599,2.718,-0.0324,2.5823,0.1,0.0,0.02,1,自动驾驶,2.6301778052071345,-0.1939852117093413,-0.31752
20210929:14:41:45.654,2.6748,-0.0173,2.58228,0.1,0.0,0.02,1,自动驾驶,2.6274296805417996,-0.18212339681611722,-0.16954
20210929:14:41:45.702,2.8044,-0.0448,2.58337,0.1,0.0,0.02,1,自动驾驶,2.6747809872140347,-0.16936393606673267,-0.43904000000000004
20210929:14:41:45.749,2.8008,-0.0538,2.58584,0.1,0.0,0.02,1,自动驾驶,2.7016562108804814,-0.16942058666198317,-0.52724
20210929:14:41:45.798,2.88,-0.0514,2.59105,0.1,0.0,0.02,1,自动驾驶,2.7497973129079893,-0.16124068462414434,-0.5037200000000001
20210929:14:41:45.851,2.88,-0.0514,2.5928,0.1,0.0,0.02,1,自动驾驶,2.7794483201740965,-0.16005236477730866,-0.5037200000000001
20210929:14:41:45.901,2.8944,-0.0513,2.6018,0.1,0.0,0.02,1,自动驾驶,2.803125005057731,-0.16090843904502847,-0.5027400000000001
20210929:14:41:45.951,2.8944,-0.0513,2.58506,0.1,0.0,0.02,1,自动驾驶,2.8172522768820047,-0.16480650285922305,-0.5027400000000001
20210929:14:41:45.999,2.8224,-0.064,2.5977799999999998,0.1,0.0,0.02,1,自动驾驶,2.794749066585278,-0.18687913041687942,-0.6272000000000001
20210929:14:41:46.049,2.8908,-0.0413,2.60929,0.1,0.0,0.02,1,自动驾驶,2.8097941787719445,-0.18239076805796786,-0.40474000000000004
20210929:14:41:46.100,2.9196,-0.0357,2.62118,0.1,0.0,0.02,1,自动驾驶,2.8315621891686913,-0.17329685298053005,-0.34986000000000006
20210929:14:41:46.152,2.8548,-0.0322,2.63195,0.1,0.0,0.02,1,自动驾驶,2.8200582136248715,-0.17434215010264503,-0.31556
20210929:14:41:46.199,2.8656,-0.0301,2.64318,0.1,0.0,0.02,1,自动驾驶,2.817678009266904,-0.17118527997811142,-0.29498
20210929:14:41:46.249,2.8332,-0.0034,2.65483,0.1,0.0,0.03,1,自动驾驶,2.8074123909796835,-0.15715074665479536,-0.03332
20210929:14:41:46.303,2.9160000000000004,-0.0175,2.6653700000000002,0.1,0.0,0.02,1,自动驾驶,2.833658353854421,-0.1399896956544301,-0.17150000000000004
20210929:14:41:46.352,2.9844,0.0023,2.6760200000000003,0.1,0.0,0.02,1,自动驾驶,2.881203774901509,-0.10750121288611925,0.02254
20210929:14:41:46.403,2.9844,-0.018000000000000002,2.6871400000000003,0.1,0.0,0.03,1,自动驾驶,2.909858404801308,-0.09536686589776673,-0.17640000000000003
20210929:14:41:46.452,3.0816,-0.0148,2.70018,0.1,0.0,0.02,1,自动驾驶,2.9675194403008263,-0.07340339730313673,-0.14504000000000003
20210929:14:41:46.500,3.1032,-0.013999999999999999,2.71495,0.1,0.0,0.02,1,自动驾驶,3.0129236328685725,-0.05751254025496505,-0.1372
20210929:14:41:46.550,3.1032,-0.0438,2.73129,0.1,0.0,0.02,1,自动驾驶,3.037382052488708,-0.06571062353386493,-0.42924
20210929:14:41:46.600,3.0816,-0.0901,2.74608,0.1,0.0,0.01,1,自动驾驶,3.0360189753758493,-0.10544430898027378,-0.8829800000000001
20210929:14:41:46.652,3.0816,-0.0901,2.76094,0.1,0.0,0.0,1,自动驾驶,3.031490469285837,-0.14176908910512773,-0.8829800000000001
20210929:14:41:46.701,3.0492,-0.0625,2.7743900000000004,0.1,0.0,-0.02,1,自动驾驶,3.0163776786693965,-0.16321629752640235,-0.6125
20210929:14:41:46.749,2.9232,-0.0678,2.78657,0.1,0.0,-0.03,1,自动驾驶,2.9541532746899706,-0.20048619141888224,-0.66444
20210929:14:41:46.800,2.9196,-0.0328,2.79758,0.1,0.0,-0.02,1,自动驾驶,2.916910711504145,-0.20725512534950888,-0.32144000000000006
20210929:14:41:46.852,2.9196,-0.0328,2.80606,0.1,0.0,-0.02,1,自动驾驶,2.8939311483806813,-0.20857944779890739,-0.32144000000000006
20210929:14:41:46.903,2.9232,-0.0189,2.81224,0.1,0.0,-0.02,1,自动驾驶,2.8834502807931393,-0.19845269885790373,-0.18522000000000002
20210929:14:41:46.952,2.9196,-0.0212,2.81636,0.1,0.0,-0.02,1,自动驾驶,2.8763375165720384,-0.18954380695504786,-0.20776000000000003
20210929:14:41:47.002,2.9484,0.0065,2.82008,0.1,0.0,-0.02,1,自动驾驶,2.8883894654352003,-0.16099521591947508,0.0637
20210929:14:41:47.052,3.0276,-0.0037,2.8249299999999997,0.1,0.0,-0.02,1,自动驾驶,2.9285015848121585,-0.131703343317981,-0.03626000000000001
20210929:14:41:47.100,3.0924,-0.0226,2.82932,0.1,0.0,-0.02,1,自动驾驶,2.9785146549499752,-0.11222222778542643,-0.22148
20210929:14:41:47.148,3.0348,-0.0284,2.8362700000000003,0.1,0.0,-0.02,1,自动驾驶,2.98647610299917,-0.11174277633337341,-0.27832
20210929:14:41:47.200,3.0096,-0.0587,2.84255,0.1,0.0,-0.02,1,自动驾驶,2.9768773834831452,-0.13277299470102488,-0.5752600000000001
20210929:14:41:47.249,3.0852,-0.0464,2.84824,0.1,0.0,-0.02,1,自动驾驶,3.0011524862997354,-0.13395028189816757,-0.45472
20210929:14:41:47.302,3.0132,-0.0698,2.85339,0.1,0.0,-0.02,1,自动驾驶,2.9834592434766947,-0.1608999916555627,-0.6840400000000001
20210929:14:41:47.351,2.9916,-0.0839,2.85656,0.1,0.0,-0.02,1,自动驾驶,2.9596661982691055,-0.19413581331293817,-0.8222200000000001
20210929:14:41:47.398,3.0204,-0.0697,2.85943,0.1,0.0,-0.03,1,自动驾驶,2.9558388026196374,-0.20973851447126612,-0.68306
20210929:14:41:47.448,2.9448,-0.0683,2.8620200000000002,0.1,0.0,-0.02,1,自动驾驶,2.9220495641653814,-0.23271457324956277,-0.66934
20210929:14:41:47.500,2.97,-0.0595,2.86437,0.1,0.0,-0.02,1,自动驾驶,2.9109684188916023,-0.24110067438039834,-0.5831000000000001
20210929:14:41:47.553,2.9664,-0.0205,2.8665,0.1,0.0,-0.02,1,自动驾驶,2.9076849824351285,-0.22579577016395397,-0.20090000000000002
20210929:14:41:47.600,2.9376,-0.0248,2.86694,0.1,0.0,-0.02,1,自动驾驶,2.895009293759387,-0.21751683007810818,-0.24304
20210929:14:41:47.649,2.9376,-0.0248,2.86733,0.1,0.0,-0.02,1,自动驾驶,2.88817637588606,-0.2082450158576209,-0.24304
20210929:14:41:47.699,3.0204,-0.039,2.8662,0.1,0.0,-0.02,1,自动驾驶,2.9160230300182834,-0.19596714500777845,-0.38220000000000004
20210929:14:41:47.751,2.9952,-0.0405,2.86667,0.1,0.0,-0.02,1,自动驾驶,2.923585360474077,-0.19250580671956155,-0.39690000000000003
20210929:14:41:47.801,2.9952,-0.0384,2.86709,0.1,0.0,-0.01,1,自动驾驶,2.9287473208246197,-0.18913363735245925,-0.37632
20210929:14:41:47.851,2.9952,-0.0384,2.86896,0.1,0.0,0.0,1,自动驾驶,2.932159675255085,-0.18671395806992547,-0.37632
20210929:14:41:47.901,2.9052,-0.036000000000000004,2.87065,0.1,0.0,0.01,1,自动驾驶,2.8987817390660533,-0.19541170330680802,-0.35280000000000006
20210929:14:41:47.949,2.9232,-0.0311,2.87069,0.1,0.0,0.03,1,自动驾驶,2.8858422869097,-0.19388299985752544,-0.30478
20210929:14:41:48.000,2.8908,-0.0394,2.86775,0.1,0.0,0.02,1,自动驾驶,2.86407296052911,-0.19972367216923598,-0.38612
20210929:14:41:48.052,2.8908,-0.0394,2.86361,0.1,0.0,0.02,1,自动驾驶,2.850464815200494,-0.20222867079670062,-0.38612
20210929:14:41:48.104,2.9016,-0.0355,2.85987,0.1,0.0,0.02,1,自动驾驶,2.8469436290240995,-0.19911972848826767,-0.3479
20210929:14:41:48.150,2.898,-0.0277,2.8564700000000003,0.1,0.0,0.02,1,自动驾驶,2.8447990107642998,-0.19186862169345745,-0.27146000000000003
20210929:14:41:48.201,2.8548,-0.024,2.8519200000000002,0.1,0.0,0.02,1,自动驾驶,2.8274417054430496,-0.18851273613008046,-0.23520000000000002
20210929:14:41:48.249,2.862,-0.0114,2.84631,0.1,0.0,0.02,1,自动驾驶,2.8220250712192323,-0.17508618157411862,-0.11172000000000001
20210929:14:41:48.299,2.8728,-0.0201,2.83975,0.1,0.0,0.02,1,自动驾驶,2.823101395311172,-0.16553336022794615,-0.19698000000000002
20210929:14:41:48.350,2.8692,-0.0161,2.8338200000000002,0.1,0.0,0.02,1,自动驾驶,2.823772741055725,-0.15511250969585297,-0.15778
20210929:14:41:48.401,2.8836,-0.0526,2.82844,0.1,0.0,0.02,1,自动驾驶,2.825677490162105,-0.16434874676716807,-0.51548
20210929:14:41:48.451,2.8872,-0.0515,2.8235799999999998,0.1,0.0,0.02,1,自动驾驶,2.8275553455262306,-0.17199017233554195,-0.5047
20210929:14:41:48.498,2.8656,-0.0723,2.81918,0.1,0.0,0.02,1,自动驾驶,2.8163489661474785,-0.1938431975319217,-0.7085400000000001
20210929:14:41:48.550,2.8584,-0.067,2.8152,0.1,0.0,0.02,1,自动驾驶,2.8054636574730285,-0.21040007373693034,-0.6566000000000001
20210929:14:41:48.601,2.7144,-0.0386,2.8116,0.1,0.0,0.02,1,自动驾驶,2.7438628463214916,-0.22706540113749862,-0.37828000000000006
